epoch,acc,loss,lr,val_acc,val_loss
0,0.847265625,0.368025246695,0.002,0.946837797619,0.118638099883
1,0.950366823477,0.115944644887,0.002,0.969810267857,0.0752936447028
2,0.965367383513,0.0880567894086,0.002,0.971316964286,0.0726926009226
3,0.970325100806,0.0771084311768,0.002,0.980431547619,0.0477654368227
4,0.972398633513,0.071812951483,0.002,0.975446428571,0.0687181681572
5,0.973049675179,0.0715642468139,0.002,0.98283110119,0.0424726563881
6,0.974455365143,0.0684407863174,0.002,0.984430803571,0.0367540726033
7,0.974179547491,0.0685166151492,0.002,0.97810639881,0.0739621319215
8,0.974651377688,0.0680377083207,0.002,0.982105654762,0.0451945607978
9,0.974593974014,0.0684806427503,0.002,0.98201264881,0.0420825536255
10,0.974794186828,0.068096578849,0.002,0.984263392857,0.0398282338699
11,0.974136144713,0.0709911145252,0.002,0.985081845238,0.0377545515126
12,0.974722782258,0.0702025281248,0.002,0.977641369048,0.0605940841465
13,0.975074204749,0.0702538392876,0.002,0.983705357143,0.0386340785216
14,0.973808523746,0.0751584482412,0.002,0.89216889881,0.622376309788
15,0.974337757616,0.0729354866499,0.002,0.982756696429,0.0406829003568
16,0.973287690412,0.0758855484521,0.002,0.984170386905,0.0384795816594
17,0.973983534946,0.0745828850597,0.002,0.984226190476,0.0380814253185
18,0.973062275986,0.0778651039308,0.002,0.983668154762,0.0399738899634
19,0.973881328405,0.0758062683419,0.002,0.984542410714,0.0380554753154
20,0.979249271953,0.0582810940594,0.001,0.984840029762,0.0406266639455
21,0.979851310484,0.0551783189759,0.001,0.986439732143,0.0333655606821
22,0.980395945341,0.0550661563397,0.001,0.984895833333,0.0394441860194
23,0.980090725806,0.0549543563117,0.001,0.985974702381,0.0345401958411
24,0.980202732975,0.0558840435517,0.001,0.986328125,0.0329739797682
25,0.979960517473,0.0562037589192,0.001,0.984523809524,0.0400266963011
26,0.980873375896,0.0534798455086,0.001,0.985212053571,0.0415865068991
27,0.980596158154,0.0550995524859,0.001,0.986811755952,0.0326201306771
28,0.980026321685,0.0579823496944,0.001,0.982068452381,0.0459822782932
29,0.979847110215,0.0598131524912,0.001,0.9859375,0.033119776133
30,0.981069388441,0.0532553940504,0.001,0.986272321429,0.0305083117745
31,0.979911514337,0.0586517881574,0.001,0.984970238095,0.0371731347873
32,0.98054015457,0.0577437083426,0.001,0.987202380952,0.0316243793242
33,0.978669634857,0.0666127519944,0.001,0.986272321429,0.0345379306034
34,0.979884912634,0.0599200958169,0.001,0.985472470238,0.0349506307356
35,0.981042786738,0.053945152213,0.001,0.986104910714,0.0316549999439
36,0.980461749552,0.0553969346585,0.001,0.986328125,0.0380887254992
37,0.980736167115,0.0570317199067,0.001,0.985193452381,0.0375693339802
38,0.979914314516,0.0702069352384,0.001,0.981101190476,0.0461537301252
39,0.979674899194,0.0622406198498,0.001,0.983258928571,0.0373176256555
40,0.980125728047,0.0585773600506,0.001,0.986811755952,0.0309180117327
41,0.983254928315,0.0515485110994,0.0005,0.98790922619,0.0277741602886
42,0.983007112455,0.0540100735304,0.0005,0.987555803571,0.0297564233318
43,0.983401937724,0.0505233720444,0.0005,0.987406994048,0.030172969051
44,0.983617551523,0.0507754115478,0.0005,0.986179315476,0.0357027419922
45,0.983271729391,0.050360179187,0.0005,0.986123511905,0.0345746521713
46,0.982531081989,0.0517428974989,0.0005,0.987797619048,0.0301809678616
47,0.983768761201,0.0481661512057,0.0005,0.987388392857,0.0305047595308
48,0.982283266129,0.0589273778331,0.0005,0.985974702381,0.0323230861798
49,0.983434139785,0.0484036107391,0.0005,0.987444196429,0.0310496478874
50,0.984606014785,0.042767403466,0.00025,0.988095238095,0.0294725351544
51,0.985027441756,0.0416989338919,0.00025,0.988392857143,0.0285335194469
52,0.984972838262,0.0415501694989,0.00025,0.988616071429,0.0279765223653
53,0.985401265681,0.0413240674418,0.00025,0.987834821429,0.0279672756505
54,0.985322860663,0.042573488304,0.00025,0.988337053571,0.0268290530472
55,0.984858030914,0.0460613212675,0.00025,0.986383928571,0.031944150264
56,0.984781025986,0.0494221773595,0.00025,0.987965029762,0.0296944605538
57,0.984790826613,0.0495897522634,0.00025,0.985844494048,0.0322150396665
58,0.984891633065,0.0517868431266,0.00025,0.988616071429,0.0302710469157
59,0.985009240591,0.0485634842995,0.00025,0.987537202381,0.0310284490425
